NDVI,NIR,RED,BLUE,SWIR,label
0.859416712876516,0.8625802018260155,0.2999435346572261,0.14966368370739053,0.3110863411205255,forest
0.2889531459764856,0.3699294781354823,0.4494696203486395,0.3901088270620187,0.525831883030299,urban
0.02123492689017601,0.08429642082551941,0.15075510266087852,0.5236256480915792,0.04223464462295565,water
0.8014719586778399,0.8040615401807587,0.25446367834712785,0.10201635011119933,0.37043630006370803,forest
0.5402344928838466,0.6814980403987517,0.26052242993185953,0.11340152284506408,0.3543174014470008,cocoa
0.22406191027069292,0.34081595361984474,0.44259283230178215,0.32727429511735395,0.5029089331335764,urban
0.5179835373709266,0.6588366067649598,0.2874949844047458,0.19041586944937486,0.35223832005349504,oil_palm
0.5959132531852858,0.6094814173481905,0.293313005034181,0.18623637087467454,0.4924280935486463,cocoa
0.8779762875484484,0.7984232586159076,0.15164887765979168,0.09591357562382613,0.39600651505709544,forest
0.46575032205750166,0.6950101281475088,0.24802912375563863,0.1075863328108664,0.3193319582865974,oil_palm
0.6455708080536883,0.727765434529882,0.22817494896064291,0.06818800843991449,0.2691334566647727,forest
0.19479232805257446,0.33351154770420544,0.43446397424032596,0.3384578037617341,0.5081737232532958,urban
0.6835771017095876,0.7354020968553493,0.11774050675141112,0.06206358711006008,0.29215575360654517,forest
0.7092809583144226,0.8006834541709714,0.23807896572587306,0.053931213984109896,0.35988207978180853,forest
0.420439757987218,0.6810367936160165,0.33813086007977194,0.10610779598548638,0.39153164722208056,cocoa
0.24965193807673167,0.23690420387127548,0.44186986466734207,0.3740944205582764,0.5969045970382042,urban
0.4922284098924431,0.6193802074199722,0.31212064072006346,0.1036683202890598,0.3878655416516031,cocoa
0.27904136753743985,0.30233548842313324,0.5064226970530631,0.3214344022679552,0.589482473364691,urban
0.46061762590868244,0.5903864846424072,0.2565926244656934,0.10200711977777265,0.3983118748374767,cocoa
0.6982492056533743,0.7239524263638502,0.278105456147979,0.10935924535540487,0.33582046382889796,forest
0.19968843978581147,0.21738405761748475,0.5074213083637096,0.4173682236041758,0.649087894836866,urban
0.4255160605591128,0.6425663858698086,0.27261645927972705,0.16459172413316014,0.38561674570033677,oil_palm
0.5973030497585959,0.6908662229035331,0.2474453583471989,0.11017824726204038,0.3229288708776498,oil_palm
0.6482044119778667,0.7373134048102611,0.1570190337387694,0.06733735952947548,0.3793530849252851,forest
0.7573534168710764,0.7820793653979323,0.2964757233817213,0.06120389021680524,0.27957111980914834,forest
0.07310142517879606,0.172560810642392,0.08868542405674099,0.4341775174780132,0.07017788979319879,water
0.011352578602785957,0.135741903420485,0.09199686404904263,0.5538985866383873,0.026833937370177106,water
0.48508728772328336,0.6761415568026683,0.24848194648301605,0.11148368247392036,0.3915930063662449,oil_palm
0.7743714664267837,0.7308725430548404,0.19622802037096349,0.10325894325515858,0.2103647073644854,forest
0.42688293538779487,0.6095062455709152,0.3979920464779891,0.1322353844974723,0.42148116687819526,oil_palm
0.8044508166671788,0.8520455719779373,0.21912774812156885,0.09715761885501584,0.2823681828294537,forest
0.5859058288495651,0.7245929111681594,0.39300538213330255,0.11242972234855447,0.40963012128054666,oil_palm
-0.06375338676686797,0.05997444010501663,0.16116809739350887,0.5148946226359824,0.0857645899082445,water
0.8385801935579671,0.7403254640095489,0.1327311885731409,0.0664265797930993,0.36291494404627644,forest
0.5307663561922799,0.6038245726185254,0.33158008112196624,0.13924451074226354,0.4724899159207366,cocoa
0.4753888858849815,0.6694019678504409,0.2602755748328284,0.17476093801762513,0.3754080585138719,oil_palm
0.8698723719823706,0.7767782442746423,0.2087105722227977,0.1406472110964547,0.32484759918279843,forest
0.8819496370840425,0.8255416106142835,0.16698112293141723,0.06392720726633873,0.3588050378540592,forest
0.5333652729940804,0.6840838874576436,0.3182895816836796,0.11516748797327513,0.3967583101693322,cocoa
0.8231838877718031,0.7067064869471559,0.2139779369742633,0.12624586857406905,0.37535312735234994,forest
0.5642514609344026,0.6165947605432811,0.36929045834690366,0.11274886623319824,0.3595930935840551,oil_palm
0.12998348546975477,0.2458502790465283,0.5444505136786133,0.4440073073092149,0.6282295265770594,urban
0.5356811108368991,0.5877698588360429,0.2518543990255879,0.11815977168014258,0.48626758420004423,cocoa
0.50021285419091,0.6193008705466199,0.3420925009417723,0.11533514031160802,0.43793447480251957,cocoa
0.552863558858662,0.5527165275731262,0.3308185863416227,0.19321182824836125,0.4347699775383813,cocoa
0.6306248452943239,0.6560857951470098,0.2228808564371392,0.15762883601668132,0.4410072569574284,cocoa
0.5472888471249445,0.7401550522153523,0.3851137025813553,0.1450839371404132,0.31698570687611327,oil_palm
0.06777961728918683,0.06869940218049003,0.18812628239260587,0.5739792724124256,0.0566954251413465,water
0.4997506759675326,0.5582142458233047,0.2502795862468851,0.18028534485980116,0.35069480345069043,cocoa
0.47963373871818865,0.6806093404406884,0.3839711232825521,0.13463459943659614,0.35204298028443415,oil_palm
0.19044358817796142,0.2449209645879964,0.4904879032265387,0.32817140407595996,0.5352773973012447,urban
0.48378508990090957,0.737226885160215,0.27247877982332663,0.15805883502780435,0.3948396431879296,oil_palm
0.7990612116050132,0.7356071933739503,0.292214063493891,0.0648662727753113,0.28292482474540476,forest
0.8990622755537843,0.8004390020662485,0.21907700346400874,0.05670764773884275,0.34999209407983556,forest
0.8694162868322142,0.7410279280964014,0.13813754413273333,0.053654966784809494,0.29441338902199987,forest
0.4164271598570881,0.6663291425042516,0.26799332521220415,0.15243902693275801,0.4161144120407342,cocoa
0.5119280662616436,0.6232860368896068,0.23638562609905422,0.18617856210135175,0.4419173193200449,oil_palm
0.45414893462871075,0.6965999314858523,0.28174683421961927,0.10253863556603449,0.32342288960492854,oil_palm
0.23178478838203026,0.2054191985006967,0.4443944323865899,0.34621495931761426,0.6343785487197456,urban
0.6312325745953722,0.8599832170746379,0.13570893241086673,0.11527461078518747,0.24763655620934533,forest
0.6729516572998362,0.8444533863711319,0.27113929362125716,0.13302198645669916,0.27943670592369096,forest
0.45124607385395527,0.5939721595391521,0.33445037277816797,0.10130019235107361,0.3628262796281702,cocoa
0.607959661162146,0.7362870870179594,0.21660831219393842,0.0921424550592498,0.378534342215395,forest
0.1683634703395752,0.2518846866862585,0.47593848163345337,0.4180589885029615,0.5536127281645752,urban
0.5023529130478102,0.632807077127797,0.2654189793702975,0.12944657595419176,0.4922679960443235,cocoa
0.12802263515329051,0.37369359517958256,0.49748623964990274,0.4789104453788183,0.659971051189463,urban
0.4044938616640235,0.6403016039077419,0.3083268429321734,0.16334782198261474,0.33868315281498035,oil_palm
0.8504790710397897,0.8968804361407104,0.20513803646053716,0.06716792858483035,0.2544614653038738,forest
0.8742896419681497,0.7235502165780282,0.2153032951028507,0.0774055220687206,0.3108356005031587,forest
0.6074354509268004,0.5809631907640905,0.20164937429877208,0.11368856300688074,0.48500279627721576,cocoa
0.21948262043406166,0.3201033720867307,0.5330073349092511,0.3350742557246899,0.6828823891849919,urban
0.4766277056498995,0.6778376557924256,0.20939319335501103,0.11662833687560795,0.41070504246395556,oil_palm
0.7809456328399165,0.7490698219362641,0.1778591228083953,0.07886937367706999,0.27113454329298986,forest
0.159424343124635,0.31328092805937946,0.49521008043981996,0.4327342330725296,0.6873659478649515,urban
0.14298807571815136,0.20623662701225695,0.452452808859965,0.41901558614005097,0.5102851626968501,urban
0.5193685697833779,0.6501365836225441,0.3541824407491644,0.11065982531337719,0.3112706672603713,oil_palm
0.1990982632412397,0.33768047928554723,0.4869654677207492,0.34928040664782134,0.6638204635348399,urban
0.23893929417088536,0.25442902744599255,0.5180461333738174,0.3721947793880053,0.5183164146653269,urban
-0.07263627381620773,0.1925356030731204,0.11690086594369338,0.43702658576772396,0.05877108526405224,water
0.24644497728191223,0.36131222957229,0.5317566733421435,0.4384553129035705,0.6698391303130639,urban
0.7468274890929422,0.7442418883639205,0.2975336015993294,0.14440593396866133,0.2078853622737012,forest
0.28504966348313315,0.23611506902546672,0.5135890461105259,0.48309765951760836,0.5067891957171597,urban
0.4743372518431377,0.6886594293064795,0.34565873677480513,0.1944266489113434,0.4211321324986195,cocoa
0.2689098797070141,0.26382009464865114,0.5657830948301354,0.3074015269430985,0.6192539756964106,urban
0.6361700657331836,0.7153906403258418,0.23925775517562795,0.08398749637680661,0.3449533543057523,forest
0.6945871013491831,0.8078982584750675,0.2581446329677927,0.081875250293207,0.32517827528740184,forest
0.22317263763646092,0.24659189495072675,0.40488015631130764,0.474019774780186,0.5042538821700774,urban
0.2057874268054424,0.38781353970257926,0.5597566471547331,0.4995868221066675,0.570142363090342,urban
0.18038618272184842,0.2959751240607818,0.5255010926436741,0.4747354228372678,0.696816693839859,urban
0.18355335643346676,0.28427140045541405,0.5475164603177783,0.3477554291536605,0.5220948226262789,urban
0.45744779833081634,0.6444462180683985,0.246721550209982,0.1042093189636362,0.30268109021001205,oil_palm
-0.014445373252827532,0.10764899707395226,0.15194709240396048,0.44365077757301286,0.09549650655552029,water
0.1178822004624519,0.2835161551569857,0.5758236615124329,0.4889464044582821,0.593480302249974,urban
0.44175848652301886,0.6986752939205464,0.2347507552075165,0.19427317741351258,0.44744699734885524,cocoa
0.5281721277541271,0.5846004717576638,0.22647920480082626,0.12204862090701754,0.3779657393216382,cocoa
0.170025051833346,0.21156853531267927,0.5938205260281623,0.47675717699268516,0.6855504566390426,urban
-0.06522095015610255,0.10943630283539882,0.1637357713556137,0.5392041236107584,0.023850631570586957,water
0.14488811436733212,0.24476352296452464,0.5073948845786828,0.41858798696834065,0.6160172415675622,urban
0.8632382587891141,0.7531200085177412,0.12590298425656085,0.13887480798689772,0.3911302996459507,forest
0.2619032149449756,0.33104839612780435,0.5101714741218278,0.317397351982282,0.5816906426141397,urban
0.45195075675206525,0.7085130170532877,0.29917514701575415,0.1081046215907648,0.3330274802924717,oil_palm
0.4190327148725751,0.6776810371073153,0.27427197905209616,0.1480586577326648,0.43886116769892763,cocoa
0.1695618415804386,0.33560323051181273,0.5131463927991582,0.35340565403388424,0.6757259972710316,urban
0.2316903669316851,0.3701163458188484,0.5734588401919605,0.44167259534300696,0.6674026656727343,urban
0.5700351929400751,0.6427917067322776,0.3129074959336462,0.11586051052930738,0.48213061387983924,cocoa
0.10584945660691183,0.36516335011295253,0.42577397349468904,0.36702377085182836,0.6487016512583216,urban
0.8453901072357187,0.8664268355915484,0.20149354675216724,0.05063858717168336,0.25740762663498257,forest
0.6452965445068559,0.6447720290525002,0.23897053715962396,0.16340057030996114,0.4309978069573783,cocoa
0.12139612776539169,0.3522055805004056,0.508253315735222,0.49259840077179895,0.5683744332077372,urban
0.6330070263775044,0.5653764591986019,0.3405842730854676,0.16878857223008134,0.3601755588657758,cocoa
0.5416344177290563,0.6101025902203158,0.3164340920352547,0.13458830569529567,0.39313732766512155,oil_palm
0.8614610418457129,0.8946977938354794,0.2937755710571383,0.12496518317429246,0.2260172480261264,forest
0.10491738329176031,0.20442471030579945,0.4647220438299083,0.3977286380809331,0.6540814835615586,urban
0.5114756765941871,0.5910439999422499,0.3495686750236566,0.1426181302235973,0.4177080536494513,cocoa
0.8384428646249789,0.8387364451562977,0.14415392255775208,0.05823810456158427,0.33609986041494266,forest
0.4683148817495524,0.6926295343375615,0.22265868376713505,0.1432334801042602,0.49154238802513983,cocoa
0.5277051895328171,0.6596391596944191,0.254843040469734,0.19839776479598284,0.36140010094725644,oil_palm
0.14599092117821724,0.24262094080501667,0.4062268165769023,0.430333365075177,0.5737052687447523,urban
0.19464198133831143,0.39363868558294435,0.43710510314062423,0.47372463359112216,0.6553193705583483,urban
0.2689566456233775,0.3522047981885998,0.5252440643262831,0.3262489755364775,0.5065052358982504,urban
0.02333006290414761,0.16948059364642648,0.12222835272688252,0.4234616377924789,0.02126672129822954,water
0.5075764737248657,0.5800787090050505,0.27373918201121555,0.10642089370751341,0.4372957102871598,cocoa
0.8392677301911564,0.7620723917847148,0.19104402981636023,0.051162053990810065,0.2144893775589118,forest
0.4959877669434247,0.6900030822178955,0.25833251574186067,0.16949818861265425,0.4290183595783807,oil_palm
0.10792376506967144,0.2961013894515658,0.420986035683635,0.3484090031725055,0.6973325186534293,urban
0.7496664460354068,0.8236311468636238,0.24049299410882077,0.10596486834869141,0.20195416948383674,forest
0.5035423286769423,0.6131799748717249,0.2701253862418362,0.10332031087913666,0.3117867745732531,oil_palm
0.4265431508086121,0.6851311272392338,0.3378929938274532,0.1800586699109083,0.3300225366367215,oil_palm
0.6313703521003201,0.8272860499087273,0.24129514529738022,0.053158614482564204,0.38724244924873796,forest
0.7623889005903212,0.8418121038901832,0.2741938247492171,0.12140869321324278,0.36034561661395836,forest
0.5629650227493024,0.6120172269577012,0.37896333121210557,0.15475923761537363,0.4225946654943741,oil_palm
0.528715539039305,0.678960399140417,0.3463179043510664,0.10816299820305897,0.3090528125985846,oil_palm
0.6478634040339565,0.8743567133184403,0.14384279747160886,0.14758652558191312,0.2673791583542214,forest
0.8369095521427438,0.8317415551001752,0.1996391432906278,0.10553635509376312,0.3438403556544528,forest
0.8989001748170226,0.8949586324293567,0.23006513726938738,0.06995424509291451,0.3360456484862583,forest
0.6091957506617418,0.7515365777022427,0.19252459134786326,0.13682725054083805,0.3454338139532616,forest
0.18509866688961507,0.2691869985093926,0.47420775259692055,0.4975299127472116,0.5080218382824965,urban
0.21573508171447867,0.2877230838379181,0.5450515320830273,0.39733378828494054,0.6746846476163321,urban
-0.015655814625308916,0.09152416958525775,0.13885254928900434,0.5824726691233382,0.028959597010509996,water
0.5578900550231302,0.6599669533622922,0.21973515276908898,0.17158249646820886,0.4863548780998461,cocoa
0.6712629974771632,0.8942790188083279,0.13619539054189794,0.13543850933695792,0.298455571289607,forest
0.8612249703817534,0.789061051000533,0.20296347078593804,0.08592333693997657,0.3185901702869855,forest
0.7173244609955282,0.8938824644670575,0.1516266865402255,0.11567366645412921,0.265038012844939,forest
0.12617473214366998,0.39396420901570894,0.49075790827672783,0.34721009266929276,0.5146993494660025,urban
0.7559321845668053,0.7674006352862572,0.26577667317652187,0.0930887523661806,0.24974285451752598,forest
0.5766943042213615,0.5750562861851425,0.22514288244324765,0.10366714269335431,0.4604603022598461,cocoa
0.5186577189374535,0.6766255673453795,0.320850522942508,0.15853543643967521,0.4802406920769888,cocoa
0.6335758858193183,0.7539499223033979,0.11141737121786298,0.1031169528001032,0.3873211384589923,forest
0.636632974203008,0.790439805656687,0.286775003505581,0.08161561049767505,0.3014469617376785,forest
0.6445029602886266,0.8973260245917694,0.2930237392872091,0.05049399809344096,0.39036235708464784,forest
0.6169795736300056,0.6182109783450789,0.2773394042868875,0.14888465802569203,0.45002963863191564,cocoa
0.6089920769618034,0.7615859883182382,0.24093615254732934,0.07018534521229483,0.33468648666498346,forest
-0.08121985684211633,0.15089031773376896,0.11656253289568569,0.5736284508755011,0.025943481050264734,water
0.6095288224120275,0.6916921329211034,0.3024872042434469,0.14971747640084274,0.4426770860301821,cocoa
0.21412194932776593,0.20607741193936738,0.5861897391013955,0.4379053502063122,0.6353026771554493,urban
0.7976656410697972,0.7787728811308317,0.23024659540829842,0.060659303030799076,0.33156906092060723,forest
-0.0903575922278888,0.19657612763319762,0.1110361941084306,0.5741506900674518,0.08041469356524462,water
0.5846123023128317,0.6817773341952021,0.2606210482476549,0.13270331615632389,0.4501390078345377,cocoa
0.2524570269553231,0.35956272977172693,0.4871166629625866,0.4635668432350043,0.5240418110741217,urban
0.40143966512453044,0.5986878744850406,0.25496923023070966,0.13961726916092554,0.4543200810034793,cocoa
0.4897387245245061,0.6356316196311491,0.27465035832586804,0.12272696272631516,0.3109793885652665,oil_palm
0.5670531996387541,0.6429235519014421,0.26952410657008585,0.137978578017923,0.4795000474357738,cocoa
0.5197954694074327,0.5538463098709654,0.25118717414392344,0.13801956187858572,0.4098234171345351,cocoa
0.5334006366817197,0.6411857639190167,0.31473248923131925,0.18129857387160936,0.45771846143397416,cocoa
-0.09635348346472768,0.07936669785253192,0.05113443124672132,0.5294949428309206,0.09082274940549884,water
0.878110363438892,0.7120534780579121,0.28688720536110285,0.08516226872396344,0.22028416568984333,forest
0.4513553135441016,0.6427309352942884,0.26145799298525735,0.18030258978326635,0.38087419150128815,oil_palm
0.5220667566621837,0.707422601133479,0.25452480014670675,0.14135491015253515,0.31828291400054215,oil_palm
0.8043353561894948,0.7362876695391254,0.20503267673341202,0.12090462617224326,0.2213753846189488,forest
0.46414069592534096,0.6944390312856369,0.2725318470079887,0.18059925497751583,0.43253398132343923,cocoa
0.7899454126782067,0.8902806684413315,0.22032236402926622,0.131918885942679,0.3768412926696816,forest
0.663613451972468,0.8221961977701984,0.18220569396134095,0.13398613028667203,0.3800046246796023,forest
0.44737411179489645,0.7170788272865792,0.2549612071096272,0.18226143185136784,0.3635607380473144,oil_palm
0.42388382845866707,0.643578898701486,0.26776515181058436,0.15866084631754743,0.3752021311617295,cocoa
0.2725594155086457,0.24334796001815515,0.41914291110403235,0.3047277172092673,0.6283943000886532,urban
0.5366743531785175,0.5847920644173963,0.2586358993858272,0.15944763351861732,0.4245150288288754,cocoa
-0.07271204948865338,0.1542716831071391,0.11064781521564383,0.48563992298512293,0.07458379890923587,water
0.6478139984255471,0.5692591434181188,0.21561644740762495,0.17243388171287413,0.4367580375509614,cocoa
0.623825810696696,0.717131649919286,0.27883817493282365,0.06918673247187429,0.2646743124231042,forest
0.7064988917495811,0.7138847685492187,0.20381195818165407,0.056761256359221496,0.3600713015644723,forest
0.7620035743813531,0.8760158175122916,0.23017547380943884,0.10329577865513352,0.26486675062307513,forest
0.5338973910396381,0.7491209041831751,0.33236783796987573,0.1557783417370025,0.4095975765358869,oil_palm
0.41202846852015707,0.6843445223816864,0.3915250569010761,0.11753029423576597,0.40350073362309985,oil_palm
0.7607483053419244,0.7193352899293439,0.19007418725163702,0.1256163328895246,0.2695143048477964,forest
0.5988624901974323,0.6890766729219179,0.23519631227831803,0.13993159158093083,0.3728624019995626,cocoa
0.08540019358485906,0.13099356954208397,0.17630499415646322,0.5041915954544084,0.06612271192024838,water
0.8265811261490424,0.725542696727047,0.2652135260505057,0.12820280876703857,0.3417489395485953,forest
0.6909385067835986,0.7526225139821685,0.17202728149430382,0.05876427467638386,0.3873915646062126,forest
0.4763810776645059,0.6095472275611425,0.26708038107572535,0.16005943333606173,0.42735191415447465,cocoa
-0.0006073034188339489,0.19882370222349693,0.17771374366176437,0.44170210287146716,0.09375356931795248,water
0.8452349125473575,0.776124658695316,0.2755948640890139,0.13680566901074503,0.36118508002352423,forest
0.16093582781960816,0.21618385661025044,0.4805960357530323,0.3347049029973017,0.6389902177804924,urban
0.595122040171983,0.6961458116017998,0.3644961127268722,0.11325246727418485,0.4293021723408934,oil_palm
-0.0025876162362128198,0.14093794066264664,0.16472147013544933,0.4349677254520825,0.055230946881709826,water
0.4292747984324498,0.6551301633437298,0.21363446187709872,0.1025811906949487,0.32027494337322343,oil_palm
0.009905907179003394,0.194873324172983,0.11487468174951981,0.4623632266170519,0.055552767655621976,water
0.4211329368523488,0.6961239472035309,0.24320763650191993,0.16195879548978298,0.397530163859723,oil_palm
0.6184048881332004,0.856152317213688,0.19196008475386403,0.05581637955054758,0.39897326343395345,forest
